t,AmbiTemp,Irradiance,ModuleTemp,TruePower,InclAngle,Current_V,Voltage,Humidity
2018/7/9 17:20,27.80784201,445,28.48609029,153.7199022,30,12.39838305,12.39838305,55
2018/7/9 17:30,27.70089556,410,27.68036667,157.1234536,30,12.53488945,12.53488945,55
2018/7/9 17:40,27.59161225,374,28.28923588,138.7462867,30,11.77906137,11.77906137,55
2018/7/9 17:50,27.48035642,336,28.39847681,117.1991628,30,10.82585621,10.82585621,55
2018/7/9 18:00,27.36749904,298,27.71463682,104.9743892,30,10.24570101,10.24570101,55
2018/7/9 18:10,27.25341636,259,27.78600028,99.37642987,30,9.968772737,9.968772737,55
2018/7/9 18:20,27.13848877,218,26.97105921,71.83086926,30,8.47530939,8.47530939,55
2018/7/9 18:30,27.02309943,177,27.39178969,53.61183073,30,7.32201002,7.32201002,55
2018/7/9 18:40,26.90763308,134,27.21650372,44.75839663,30,6.690171644,6.690171644,55
2018/7/9 18:50,26.7924747,90,26.64582372,29.9852777,30,5.475881454,5.475881454,55
2018/7/9 19:00,26.67800822,45,27.37418987,14.70811079,30,3.835115485,3.835115485,55
2018/7/9 19:10,26.56461531,0,26.1713675,0,30,0,0,55
2018/7/9 19:20,26.45267402,0,26.45267402,0,30,0,0,55
2018/7/9 19:30,26.34255758,0,26.34255758,0,30,0,0,55
2018/7/9 19:40,26.23463314,0,26.23463314,0,30,0,0,55
2018/7/9 19:50,26.12926051,0,26.12926051,0,30,0,0,55
2018/7/9 20:00,26.02679104,0,26.02679104,0,30,0,0,55
2018/7/9 20:10,25.92756637,0,25.92756637,0,30,0,0,55
2018/7/9 20:20,25.83191731,0,25.83191731,0,30,0,0,55
2018/7/9 20:30,25.74016279,0,25.74016279,0,30,0,0,55
2018/7/9 20:40,25.65260871,0,25.65260871,0,30,0,0,55
2018/7/9 20:50,25.569547,0,25.569547,0,30,0,0,55
2018/7/9 21:00,25.49125459,0,25.49125459,0,30,0,0,55
2018/7/9 21:10,25.41799252,0,25.41799252,0,30,0,0,55
2018/7/9 21:20,25.35000505,0,25.35000505,0,30,0,0,55
2018/7/9 21:30,25.28751886,0,25.28751886,0,30,0,0,55
2018/7/9 21:40,25.23074229,0,25.23074229,0,30,0,0,55
2018/7/9 21:50,25.17986464,0,25.17986464,0,30,0,0,55
2018/7/9 22:00,25.13505554,0,25.13505554,0,30,0,0,55
2018/7/9 22:10,25.09646439,0,25.09646439,0,30,0,0,55
2018/7/9 22:20,25.06421985,0,25.06421985,0,30,0,0,55
2018/7/9 22:30,25.03842944,0,25.03842944,0,30,0,0,55
2018/7/9 22:40,25.01917914,0,25.01917914,0,30,0,0,55
2018/7/9 22:50,25.00653313,0,25.00653313,0,30,0,0,55
2018/7/9 23:00,25.00053358,0,25.00053358,0,30,0,0,55
2018/7/9 23:10,25.0012005,0,25.0012005,0,30,0,0,55
2018/7/9 23:20,25.00853165,0,25.00853165,0,30,0,0,55
2018/7/9 23:30,25.02250259,0,25.02250259,0,30,0,0,55
2018/7/9 23:40,25.04306675,0,25.04306675,0,30,0,0,55
2018/7/9 23:50,25.07015556,0,25.07015556,0,30,0,0,55
2018/7/10 0:00,26.27631271,0,26.27631271,0,30,0,0,55
2018/7/10 0:10,26.16152352,0,26.16152352,0,30,0,0,55
2018/7/10 0:20,26.04619578,0,26.04619578,0,30,0,0,55
2018/7/10 0:30,25.93071403,0,25.93071403,0,30,0,0,55
2018/7/10 0:40,25.81546328,0,25.81546328,0,30,0,0,55
2018/7/10 0:50,25.7008278,0,25.7008278,0,30,0,0,55
2018/7/10 1:00,25.5871898,0,25.5871898,0,30,0,0,55
2018/7/10 1:10,25.47492815,0,25.47492815,0,30,0,0,55
2018/7/10 1:20,25.36441716,0,25.36441716,0,30,0,0,55
2018/7/10 1:30,25.25602528,0,25.25602528,0,30,0,0,55
2018/7/10 1:40,25.1501139,0,25.1501139,0,30,0,0,55
2018/7/10 1:50,25.04703614,0,25.04703614,0,30,0,0,55
2018/7/10 2:00,24.94713567,0,24.94713567,0,30,0,0,55
2018/7/10 2:10,24.85074559,0,24.85074559,0,30,0,0,55
2018/7/10 2:20,24.75818725,0,24.75818725,0,30,0,0,55
2018/7/10 2:30,24.66976927,0,24.66976927,0,30,0,0,55
2018/7/10 2:40,24.58578644,0,24.58578644,0,30,0,0,55
2018/7/10 2:50,24.50651876,0,24.50651876,0,30,0,0,55
2018/7/10 3:00,24.43223053,0,24.43223053,0,30,0,0,55
2018/7/10 3:10,24.36316944,0,24.36316944,0,30,0,0,55
2018/7/10 3:20,24.29956573,0,24.29956573,0,30,0,0,55
2018/7/10 3:30,24.24163147,0,24.24163147,0,30,0,0,55
2018/7/10 3:40,24.18955983,0,24.18955983,0,30,0,0,55
2018/7/10 3:50,24.14352441,0,24.14352441,0,30,0,0,55
2018/7/10 4:00,24.1036787,0,24.1036787,0,30,0,0,55
2018/7/10 4:10,24.07015556,0,24.07015556,0,30,0,0,55
2018/7/10 4:20,24.04306675,0,24.04306675,0,30,0,0,55
2018/7/10 4:30,24.02250259,0,24.02250259,0,30,0,0,55
2018/7/10 4:40,24.00853165,0,24.00853165,0,30,0,0,55
2018/7/10 4:50,24.0012005,0,24.0012005,0,30,0,0,55
2018/7/10 5:00,24.00053358,18,23.29185256,5.517139221,30,2.348859132,2.348859132,55
2018/7/10 5:10,24.00653313,63,24.49707237,23.96717395,30,4.895628044,4.895628044,55
2018/7/10 5:20,24.01917914,108,23.17482387,38.02449699,30,6.166400651,6.166400651,55
2018/7/10 5:30,24.03842944,151,24.69583222,55.96066001,30,7.480685798,7.480685798,55
2018/7/10 5:40,24.06421985,193,23.90866701,65.59612361,30,8.099143387,8.099143387,55
2018/7/10 5:50,24.09646439,234,23.44793773,75.0889707,30,8.665389241,8.665389241,55
2018/7/10 6:00,24.13505554,274,25.09450833,95.32551675,30,9.763478722,9.763478722,55
2018/7/10 6:10,24.17986464,313,24.02481902,107.6242478,30,10.37421071,10.37421071,55
2018/7/10 6:20,24.23074229,351,24.09230853,124.888293,30,11.17534308,11.17534308,55
2018/7/10 6:30,24.28751886,388,24.93817267,121.7968906,30,11.03616286,11.03616286,55
2018/7/10 6:40,24.35000505,423,24.36977855,156.6565787,30,12.51625258,12.51625258,55
2018/7/10 6:50,24.41799252,458,25.9201563,162.255956,30,12.737973,12.737973,55
2018/7/10 7:00,24.49125459,491,26.00498097,152.1450186,30,12.33470789,12.33470789,55
2018/7/10 7:10,24.569547,524,25.32999448,158.5498009,30,12.591656,12.591656,55
2018/7/10 7:20,24.65260871,555,25.7696802,180.0425398,30,13.41799314,13.41799314,55
2018/7/10 7:30,24.74016279,585,27.14200893,173.3726646,30,13.1671054,13.1671054,55
2018/7/10 7:40,24.83191731,615,26.90123441,190.6992577,30,13.8093902,13.8093902,55
2018/7/10 7:50,24.92756637,643,27.08849276,200.2549765,30,14.15114753,14.15114753,55
2018/7/10 8:00,25.02679104,670,27.01210645,226.7218303,30,15.05728496,15.05728496,55
2018/7/10 8:10,25.12926051,695,27.07213391,239.2220329,30,15.46680422,15.46680422,55
2018/7/10 8:20,25.23463314,720,28.42686296,268.8626768,30,16.39703256,16.39703256,55
2018/7/10 8:30,25.34255758,744,28.62870254,243.3654202,30,15.60017372,15.60017372,55
2018/7/10 8:40,25.45267402,767,28.43757388,244.7183084,30,15.64347495,15.64347495,55
2018/7/10 8:50,25.56461531,788,30.21263253,238.2549128,30,15.43550818,15.43550818,55
2018/7/10 9:00,25.67800822,808,29.24233247,242.6302738,30,15.57659378,15.57659378,55
2018/7/10 9:10,25.7924747,828,29.68852123,255.8866943,30,15.9964588,15.9964588,55
2018/7/10 9:20,25.90763308,846,30.59690491,270.3350418,30,16.44186856,16.44186856,55
2018/7/10 9:30,26.02309943,863,32.01073163,275.3242165,30,16.59289657,16.59289657,55
2018/7/10 9:40,26.13848877,879,31.90726028,271.8057087,30,16.48653113,16.48653113,55
2018/7/10 9:50,26.25341636,894,31.45227365,269.7404371,30,16.42377658,16.42377658,55
2018/7/10 10:00,26.36749904,908,32.27719402,273.519831,30,16.53843496,16.53843496,55
2018/7/10 10:10,26.48035642,921,33.59019964,275.5922476,30,16.60097129,16.60097129,55
2018/7/10 10:20,26.59161225,933,33.52291435,274.6750291,30,16.57332281,16.57332281,55
2018/7/10 10:30,26.70089556,943,34.15546748,272.5689233,30,16.50966151,16.50966151,55
2018/7/10 10:40,26.80784201,953,34.01781982,277.1391976,30,16.64749824,16.64749824,55
2018/7/10 10:50,26.91209501,962,35.70399957,270.8675238,30,16.45805346,16.45805346,55
2018/7/10 11:00,27.01330698,969,35.88665661,270.4038698,30,16.4439615,16.4439615,55
2018/7/10 11:10,27.11114047,975,36.64477114,274.773182,30,16.57628372,16.57628372,55
2018/7/10 11:20,27.20526927,980,36.78562428,271.1981136,30,16.46809381,16.46809381,55
2018/7/10 11:30,27.29537957,985,36.93500505,275.0175444,30,16.58365293,16.58365293,55
2018/7/10 11:40,27.38117091,988,37.91336395,271.5185733,30,16.47782065,16.47782065,55
2018/7/10 11:50,27.46235726,990,39.54495892,269.2656381,30,16.40931559,16.40931559,55
2018/7/10 12:00,27.53866794,990,39.86548621,272.4362339,30,16.50564249,16.50564249,55
2018/7/10 12:10,27.60984852,990,40.54308931,268.8598265,30,16.39694564,16.39694564,55
2018/7/10 12:20,27.67566166,989,39.74551629,273.9129655,30,16.55031617,16.55031617,55
2018/7/10 12:30,27.73588795,987,37.75131314,275.4140347,30,16.59560287,16.59560287,55
2018/7/10 12:40,27.79032658,983,38.68516616,275.3105338,30,16.59248426,16.59248426,55
2018/7/10 12:50,27.83879605,978,37.66949888,269.4334192,30,16.41442717,16.41442717,55
2018/7/10 13:00,27.88113475,973,37.8929992,274.7879103,30,16.57672797,16.57672797,55
2018/7/10 13:10,27.91720152,966,37.46953305,268.2336724,30,16.3778409,16.3778409,55
2018/7/10 13:20,27.94687611,958,36.14806648,268.5338568,30,16.38700268,16.38700268,55
2018/7/10 13:30,27.97005958,949,35.51001086,274.4370985,30,16.56614314,16.56614314,55
2018/7/10 13:40,27.98667464,939,35.16953252,268.4786134,30,16.38531701,16.38531701,55
2018/7/10 13:50,27.99666588,928,35.63676211,271.5895623,30,16.47997459,16.47997459,55
2018/7/10 14:00,28,916,34.21416431,272.486191,30,16.50715575,16.50715575,55
2018/7/10 14:10,27.99666588,902,33.67030681,276.5878038,30,16.63092913,16.63092913,55
2018/7/10 14:20,27.98667464,888,33.09732351,272.0159881,30,16.49290721,16.49290721,55
2018/7/10 14:30,27.97005958,872,33.33321419,275.4480578,30,16.59662791,16.59662791,55
2018/7/10 14:40,27.94687611,856,32.31159617,274.9180963,30,16.58065428,16.58065428,55
2018/7/10 14:50,27.91720152,838,32.20961723,275.4368014,30,16.59628878,16.59628878,55
2018/7/10 15:00,27.88113475,819,32.60886244,246.1051663,30,15.68773936,15.68773936,55
2018/7/10 15:10,27.83879605,800,30.78475438,265.5168076,30,16.29468648,16.29468648,55
2018/7/10 15:20,27.79032658,779,31.14544701,258.9240288,30,16.09111646,16.09111646,55
2018/7/10 15:30,27.73588795,757,31.32458604,234.5392162,30,15.31467323,15.31467323,55
2018/7/10 15:40,27.67566166,733,29.68000546,237.4298138,30,15.4087577,15.4087577,55
2018/7/10 15:50,27.60984852,709,30.71130767,236.035664,30,15.36345222,15.36345222,55
2018/7/10 16:00,27.53866794,684,29.02608917,221.9354696,30,14.89749877,14.89749877,55
2018/7/10 16:10,27.46235726,657,30.34540544,190.6750659,30,13.80851425,13.80851425,55
2018/7/10 16:20,27.38117091,630,29.33659437,200.7742566,30,14.16948329,14.16948329,55
2018/7/10 16:30,27.29537957,601,28.77048488,189.1827925,30,13.75437358,13.75437358,55
2018/7/10 16:40,27.20526927,572,29.23438094,174.9790884,30,13.22796615,13.22796615,55
2018/7/10 16:50,27.11114047,541,27.56405147,188.8414313,30,13.74195879,13.74195879,55
2018/7/10 17:00,27.01330698,509,27.90155229,161.9735884,30,12.72688448,12.72688448,55
2018/7/10 17:10,26.91209501,476,27.56689045,146.3640291,30,12.09810023,12.09810023,55
2018/7/10 17:20,26.80784201,442,26.76215787,138.80932,30,11.78173671,11.78173671,55
2018/7/10 17:30,26.70089556,407,26.87356109,123.6650019,30,11.12047669,11.12047669,55
2018/7/10 17:40,26.59161225,370,27.00013018,124.3195437,30,11.14986743,11.14986743,55
2018/7/10 17:50,26.48035642,333,26.2186575,100.4301416,30,10.021484,10.021484,55
2018/7/10 18:00,26.36749904,295,26.71380309,98.67979091,30,9.933770226,9.933770226,55
2018/7/10 18:10,26.25341636,255,27.07796904,87.29567546,30,9.343215478,9.343215478,55
2018/7/10 18:20,26.13848877,214,27.01253699,62.97982879,30,7.935983164,7.935983164,55
2018/7/10 18:30,26.02309943,173,27.03324677,51.82251681,30,7.198785787,7.198785787,55
2018/7/10 18:40,25.90763308,130,26.23446706,37.60729604,30,6.132478784,6.132478784,55
2018/7/10 18:50,25.7924747,86,25.7151833,24.51836361,30,4.951602125,4.951602125,55
2018/7/10 19:00,25.67800822,41,25.97461004,13.00535696,30,3.606294075,3.606294075,55
2018/7/10 19:10,25.56461531,0,25.56461531,0,30,0,0,55
2018/7/10 19:20,25.45267402,0,25.45267402,0,30,0,0,55
2018/7/10 19:30,25.34255758,0,25.34255758,0,30,0,0,55
2018/7/10 19:40,25.23463314,0,25.23463314,0,30,0,0,55
2018/7/10 19:50,25.12926051,0,25.12926051,0,30,0,0,55
2018/7/10 20:00,25.02679104,0,25.02679104,0,30,0,0,55
2018/7/10 20:10,24.92756637,0,24.92756637,0,30,0,0,55
2018/7/10 20:20,24.83191731,0,24.83191731,0,30,0,0,55
2018/7/10 20:30,24.74016279,0,24.74016279,0,30,0,0,55
2018/7/10 20:40,24.65260871,0,24.65260871,0,30,0,0,55
2018/7/10 20:50,24.569547,0,24.569547,0,30,0,0,55
2018/7/10 21:00,24.49125459,0,24.49125459,0,30,0,0,55
2018/7/10 21:10,24.41799252,0,24.41799252,0,30,0,0,55
2018/7/10 21:20,24.35000505,0,24.35000505,0,30,0,0,55
2018/7/10 21:30,24.28751886,0,24.28751886,0,30,0,0,55
2018/7/10 21:40,24.23074229,0,24.23074229,0,30,0,0,55
2018/7/10 21:50,24.17986464,0,24.17986464,0,30,0,0,55
2018/7/10 22:00,24.13505554,0,24.13505554,0,30,0,0,55
2018/7/10 22:10,24.09646439,0,24.09646439,0,30,0,0,55
2018/7/10 22:20,24.06421985,0,24.06421985,0,30,0,0,55
2018/7/10 22:30,24.03842944,0,24.03842944,0,30,0,0,55
2018/7/10 22:40,24.01917914,0,24.01917914,0,30,0,0,55
2018/7/10 22:50,24.00653313,0,24.00653313,0,30,0,0,55
2018/7/10 23:00,24.00053358,0,24.00053358,0,30,0,0,55
2018/7/10 23:10,24.0012005,0,24.0012005,0,30,0,0,55
2018/7/10 23:20,24.00853165,0,24.00853165,0,30,0,0,55
2018/7/10 23:30,24.02250259,0,24.02250259,0,30,0,0,55
2018/7/10 23:40,24.04306675,0,24.04306675,0,30,0,0,55
2018/7/10 23:50,24.07015556,0,24.07015556,0,30,0,0,55
2018/7/11 0:00,28.86749684,0,28.86749684,0,30,0,0,55
2018/7/11 0:10,28.72389247,0,28.72389247,0,30,0,0,55
2018/7/11 0:20,28.57953888,0,28.57953888,0,30,0,0,55
2018/7/11 0:30,28.43491911,0,28.43491911,0,30,0,0,55
2018/7/11 0:40,28.29051713,0,28.29051713,0,30,0,0,55
2018/7/11 0:50,28.14681616,0,28.14681616,0,30,0,0,55
2018/7/11 1:00,28.00429709,0,28.00429709,0,30,0,0,55
2018/7/11 1:10,27.86343685,0,27.86343685,0,30,0,0,55
2018/7/11 1:20,27.72470681,0,27.72470681,0,30,0,0,55
2018/7/11 1:30,27.58857121,0,27.58857121,0,30,0,0,55
2018/7/11 1:40,27.45548563,0,27.45548563,0,30,0,0,55
2018/7/11 1:50,27.32589541,0,27.32589541,0,30,0,0,55
2018/7/11 2:00,27.20023424,0,27.20023424,0,30,0,0,55
2018/7/11 2:10,27.07892261,0,27.07892261,0,30,0,0,55
2018/7/11 2:20,26.96236648,0,26.96236648,0,30,0,0,55
2018/7/11 2:30,26.8509559,0,26.8509559,0,30,0,0,55
2018/7/11 2:40,26.7450637,0,26.7450637,0,30,0,0,55
2018/7/11 2:50,26.64504424,0,26.64504424,0,30,0,0,55
2018/7/11 3:00,26.55123221,0,26.55123221,0,30,0,0,55
2018/7/11 3:10,26.46394155,0,26.46394155,0,30,0,0,55
2018/7/11 3:20,26.38346438,0,26.38346438,0,30,0,0,55
2018/7/11 3:30,26.31007,0,26.31007,0,30,0,0,55
2018/7/11 3:40,26.24400402,0,26.24400402,0,30,0,0,55
2018/7/11 3:50,26.18548753,0,26.18548753,0,30,0,0,55
2018/7/11 4:00,26.13471633,0,26.13471633,0,30,0,0,55
2018/7/11 4:10,26.09186035,0,26.09186035,0,30,0,0,55
2018/7/11 4:20,26.05706298,0,26.05706298,0,30,0,0,55
2018/7/11 4:30,26.03044068,0,26.03044068,0,30,0,0,55
2018/7/11 4:40,26.01208253,0,26.01208253,0,30,0,0,55
2018/7/11 4:50,26.00204997,0,26.00204997,0,30,0,0,55
2018/7/11 5:00,26.00037657,13,25.55991026,4.691433838,30,2.1659718,2.1659718,55
2018/7/11 5:10,26.00706793,59,26.45852236,21.38696838,30,4.624604673,4.624604673,55
2018/7/11 5:20,26.02210166,104,26.35587143,36.48830594,30,6.040555102,6.040555102,55
2018/7/11 5:30,26.04542745,147,26.38594291,44.95169011,30,6.704602159,6.704602159,55
2018/7/11 5:40,26.07696724,189,27.18996915,76.62911279,30,8.753805618,8.753805618,55
2018/7/11 5:50,26.11661549,231,27.28431709,74.91219764,30,8.655183281,8.655183281,55
2018/7/11 6:00,26.16423951,271,26.37400686,96.69958061,30,9.833594491,9.833594491,55
2018/7/11 6:10,26.21967995,310,26.44135127,107.0691715,30,10.34742342,10.34742342,55
2018/7/11 6:20,26.28275126,348,27.73363477,125.9848974,30,11.22429942,11.22429942,55
2018/7/11 6:30,26.3532424,385,27.84640863,125.6562914,30,11.20965171,11.20965171,55
2018/7/11 6:40,26.43091746,420,27.67105879,131.4329868,30,11.46442265,11.46442265,55
2018/7/11 6:50,26.51551652,455,26.65714648,147.6507262,30,12.15116152,12.15116152,55
2018/7/11 7:00,26.60675647,489,26.95102231,145.5926432,30,12.06617766,12.06617766,55
2018/7/11 7:10,26.70433199,521,27.567311,181.1038584,30,13.45748336,13.45748336,55
2018/7/11 7:20,26.80791655,553,27.34028444,162.4036395,30,12.74376865,12.74376865,55
2018/7/11 7:30,26.91716351,583,27.80949288,182.7040318,30,13.51680553,13.51680553,55
2018/7/11 7:40,27.03170728,612,29.76301944,217.9952719,30,14.76466295,14.76466295,55
2018/7/11 7:50,27.15116456,640,29.95737798,255.6359491,30,15.98861936,15.98861936,55
2018/7/11 8:00,27.2751356,667,29.4171658,209.6341628,30,14.47874866,14.47874866,55
2018/7/11 8:10,27.40320553,693,28.95762143,250.198122,30,15.81765223,15.81765223,55
2018/7/11 8:20,27.53494579,718,30.34700765,230.451289,30,15.18062216,15.18062216,55
2018/7/11 8:30,27.66991551,742,31.65168145,271.6966834,30,16.4832243,16.4832243,55
2018/7/11 8:40,27.80766303,765,31.92880437,229.219054,30,15.13998197,15.13998197,55
2018/7/11 8:50,27.9477274,786,31.5068847,281.1830079,30,16.76851239,16.76851239,55
2018/7/11 9:00,28.08963989,807,32.04245213,269.939457,30,16.42983436,16.42983436,55
2018/7/11 9:10,28.23292562,826,32.68469043,273.8206286,30,16.54752636,16.54752636,55
2018/7/11 9:20,28.37710509,845,32.6575835,279.9912863,30,16.73294016,16.73294016,55
2018/7/11 9:30,28.52169581,862,32.73988376,273.2795731,30,16.53116974,16.53116974,55
2018/7/11 9:40,28.66621393,878,33.4564881,275.4302074,30,16.59609012,16.59609012,55
2018/7/11 9:50,28.81017583,893,34.09014389,282.1025993,30,16.7959102,16.7959102,55
2018/7/11 10:00,28.95309976,907,34.23117091,265.3252199,30,16.28880658,16.28880658,55
2018/7/11 10:10,29.09450743,920,36.54398298,279.2361728,30,16.71036124,16.71036124,55
2018/7/11 10:20,29.23392563,932,35.76556587,275.6823785,30,16.60368569,16.60368569,55
2018/7/11 10:30,29.37088782,942,37.19443684,279.0520311,30,16.70485053,16.70485053,55
2018/7/11 10:40,29.50493566,952,36.75287249,282.1743291,30,16.79804539,16.79804539,55
2018/7/11 10:50,29.63562058,960,38.29265473,281.5558359,30,16.77962562,16.77962562,55
2018/7/11 11:00,29.76250525,968,39.68862855,282.3661978,30,16.80375547,16.80375547,55
2018/7/11 11:10,29.88516506,974,38.54666383,275.0353435,30,16.58418957,16.58418957,55
2018/7/11 11:20,30.00318954,979,40.6738924,276.5096391,30,16.62857899,16.62857899,55
2018/7/11 11:30,30.11618373,984,40.15930063,273.6847353,30,16.5434197,16.5434197,55
2018/7/11 11:40,30.22376952,987,41.22391876,276.017642,30,16.61377868,16.61377868,55
2018/7/11 11:50,30.32558687,989,42.42632281,274.476587,30,16.56733494,16.56733494,55
2018/7/11 12:00,30.42129506,989,43.09364371,282.2060369,30,16.79898916,16.79898916,55
2018/7/11 12:10,30.51057381,989,42.50137472,273.8332926,30,16.54790901,16.54790901,55
2018/7/11 12:20,30.59312436,988,42.19349042,279.7638773,30,16.72614353,16.72614353,55
2018/7/11 12:30,30.66867046,986,42.1402047,276.5063182,30,16.62847913,16.62847913,55
2018/7/11 12:40,30.7369593,982,40.73747109,277.7196099,30,16.66492154,16.66492154,55
2018/7/11 12:50,30.79776237,977,39.79778989,282.4655815,30,16.80671239,16.80671239,55
2018/7/11 13:00,30.85087618,972,40.12060764,275.6723118,30,16.60338254,16.60338254,55
2018/7/11 13:10,30.896123,965,40.15385108,274.9212898,30,16.58075058,16.58075058,55
2018/7/11 13:20,30.93335142,957,39.87764054,278.4857913,30,16.68789356,16.68789356,55
2018/7/11 13:30,30.96243685,948,39.40172142,279.0975138,30,16.70621183,16.70621183,55
2018/7/11 13:40,30.98328196,938,39.00944911,280.7212611,30,16.75473847,16.75473847,55
2018/7/11 13:50,30.99581699,927,37.4692945,276.2216009,30,16.61991579,16.61991579,55
2018/7/11 14:00,31,915,38.42797114,276.3127165,30,16.62265672,16.62265672,55
2018/7/11 14:10,30.99581699,902,37.37715724,278.1119081,30,16.67668756,16.67668756,55
2018/7/11 14:20,30.98328196,887,37.4425216,280.363755,30,16.74406626,16.74406626,55
2018/7/11 14:30,30.96243685,872,37.18792505,249.4241858,30,15.79316896,15.79316896,55
2018/7/11 14:40,30.93335142,855,36.08822305,267.7444048,30,16.3628972,16.3628972,55
2018/7/11 14:50,30.896123,837,35.07389159,274.2103471,30,16.5592979,16.5592979,55
2018/7/11 15:00,30.85087618,819,34.59530034,281.3142614,30,16.77242563,16.77242563,55
2018/7/11 15:10,30.79776237,799,35.14852158,238.9848017,30,15.45913328,15.45913328,55
2018/7/11 15:20,30.7369593,778,34.46690182,251.555971,30,15.8605161,15.8605161,55
2018/7/11 15:30,30.66867046,756,34.63083367,246.3987339,30,15.69709317,15.69709317,55
2018/7/11 15:40,30.59312436,733,34.53700345,239.433069,30,15.47362495,15.47362495,55
2018/7/11 15:50,30.51057381,708,33.89783055,246.092397,30,15.68733237,15.68733237,55
2018/7/11 16:00,30.42129506,683,32.8061575,223.1760319,30,14.93907735,14.93907735,55
2018/7/11 16:10,30.32558687,657,32.96363192,253.6360027,30,15.92595375,15.92595375,55
2018/7/11 16:20,30.22376952,629,31.20126558,232.8242817,30,15.25858059,15.25858059,55
2018/7/11 16:30,30.11618373,601,30.86563691,231.7244755,30,15.22249899,15.22249899,55
2018/7/11 16:40,30.00318954,571,31.96239482,195.779656,30,13.99212836,13.99212836,55
2018/7/11 16:50,29.88516506,540,31.00410109,200.4924184,30,14.15953454,14.15953454,55
2018/7/11 17:00,29.76250525,508,31.47577092,152.8315484,30,12.36250575,12.36250575,55
2018/7/11 17:10,29.63562058,475,31.22399157,161.1014251,30,12.69257362,12.69257362,55
2018/7/11 17:20,29.50493566,441,30.09664538,151.0304118,30,12.2894431,12.2894431,55
2018/7/11 17:30,29.37088782,406,30.64329724,144.1107884,30,12.0046153,12.0046153,55
2018/7/11 17:40,29.23392563,370,29.80483095,129.0931528,30,11.36191677,11.36191677,55
2018/7/11 17:50,29.09450743,333,29.18829899,111.8077626,30,10.57391898,10.57391898,55
2018/7/11 18:00,28.95309976,294,28.74070346,98.14148958,30,9.906638662,9.906638662,55
2018/7/11 18:10,28.81017583,255,28.87695851,92.49725583,30,9.617549367,9.617549367,55
2018/7/11 18:20,28.66621393,214,29.74858164,81.82546318,30,9.045742821,9.045742821,55
2018/7/11 18:30,28.52169581,172,27.8779809,61.13344942,30,7.818788232,7.818788232,55
2018/7/11 18:40,28.37710509,130,28.13465146,39.07148407,30,6.250718684,6.250718684,55
2018/7/11 18:50,28.23292562,86,28.93386207,29.98990098,30,5.476303588,5.476303588,55
2018/7/11 19:00,28.08963989,41,28.33026392,14.42784498,30,3.798400319,3.798400319,55
2018/7/11 19:10,27.9477274,0,27.9477274,0,30,0,0,55
2018/7/11 19:20,27.80766303,0,27.80766303,0,30,0,0,55
2018/7/11 19:30,27.66991551,0,27.66991551,0,30,0,0,55
2018/7/11 19:40,27.53494579,0,27.53494579,0,30,0,0,55
2018/7/11 19:50,27.40320553,0,27.40320553,0,30,0,0,55
2018/7/11 20:00,27.2751356,0,27.2751356,0,30,0,0,55
2018/7/11 20:10,27.15116456,0,27.15116456,0,30,0,0,55
2018/7/11 20:20,27.03170728,0,27.03170728,0,30,0,0,55
2018/7/11 20:30,26.91716351,0,26.91716351,0,30,0,0,55
2018/7/11 20:40,26.80791655,0,26.80791655,0,30,0,0,55
2018/7/11 20:50,26.70433199,0,26.70433199,0,30,0,0,55
2018/7/11 21:00,26.60675647,0,26.60675647,0,30,0,0,55
2018/7/11 21:10,26.51551652,0,26.51551652,0,30,0,0,55
2018/7/11 21:20,26.43091746,0,26.43091746,0,30,0,0,55
2018/7/11 21:30,26.3532424,0,26.3532424,0,30,0,0,55
2018/7/11 21:40,26.28275126,0,26.28275126,0,30,0,0,55
2018/7/11 21:50,26.21967995,0,26.21967995,0,30,0,0,55
2018/7/11 22:00,26.16423951,0,26.16423951,0,30,0,0,55
2018/7/11 22:10,26.11661549,0,26.11661549,0,30,0,0,55
2018/7/11 22:20,26.07696724,0,26.07696724,0,30,0,0,55
2018/7/11 22:30,26.04542745,0,26.04542745,0,30,0,0,55
2018/7/11 22:40,26.02210166,0,26.02210166,0,30,0,0,55
2018/7/11 22:50,26.00706793,0,26.00706793,0,30,0,0,55
2018/7/11 23:00,26.00037657,0,26.00037657,0,30,0,0,55
2018/7/11 23:10,26.00204997,0,26.00204997,0,30,0,0,55
2018/7/11 23:20,26.01208253,0,26.01208253,0,30,0,0,55
2018/7/11 23:30,26.03044068,0,26.03044068,0,30,0,0,55
2018/7/11 23:40,26.05706298,0,26.05706298,0,30,0,0,55
2018/7/11 23:50,26.09186035,0,26.09186035,0,30,0,0,55
2018/7/12 0:00,31.04551681,0,31.04551681,0,30,0,0,55
2018/7/12 0:10,30.8443218,0,30.8443218,0,30,0,0,55
2018/7/12 0:20,30.6419703,0,30.6419703,0,30,0,0,55
2018/7/12 0:30,30.43914195,0,30.43914195,0,30,0,0,55
2018/7/12 0:40,30.23651802,0,30.23651802,0,30,0,0,55
2018/7/12 0:50,30.03477905,0,30.03477905,0,30,0,0,55
2018/7/12 1:00,29.83460265,0,29.83460265,0,30,0,0,55
2018/7/12 1:10,29.63666117,0,29.63666117,0,30,0,0,55
2018/7/12 1:20,29.44161944,0,29.44161944,0,30,0,0,55
